Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
2.025, -4.407180113696, -1.874749932782, -4.098145859606, -1.90600204951, 18.4295171554, 0.6397712443801, 0, 397.2557857935, 5.31069147818, 337.673143367, -38.83380301568, 2156.735622014, 624.506836047, 4584.064746864, 1980.10532579, 2750.845868238, 1230.71336653, 6140.856676432, 4129.539134369, 6, 0, 0.1581765280243, -0.02298297245538, -0, -0, -0, -0, -0, 1.590721883067, 0, 0, 0, 0, 0, 1.590722011076, 1.043657017522, 1.23874938963, 1.27018604573, 1.075537725874, 33.05382586412, 32.97078649521, 33.08130739996, 33.00414370851, 67.37793185197, 4.330830641313, 4.034180731781, 80.98950714427, 1, 119.8164365683, 120, 119.8174163602, 67.33587339625, 64.43449208065, 67.41851112396, 64.5075348919, 67.37793185197, 67.33656974431, 64.43481728974, 84.01923967977, 67.41929007574, 64.50781418302, 2.450287866509, 0, 6.782065383078, 2.617432665599, 6.485911874047, 2.676864454755, 0.9917971953788, 0.8685851496517, -0.6796622511485, -0.8053869401817, 0.1581765280243, 0.98594185661, 0.8614712535196, 2.152850201072, -0.6865140014699, -0.8113605551856, -0, -0, -5.551115123126e-17, -0, -0.003067629876298, 0.3236819442344, 0.329330800507, 0, 0.3110099153484, 0.3185351416133
2.05, -4.729430989687, -2.170113081899, -4.397180155542, -2.193488276403, 19.48752291168, 0.6767681692769, 0, 426.372734762, 4.051772843078, 374.0210697352, -36.67889173577, 2137.614110968, 644.9238907832, 4764.90757316, 2327.409869057, 2688.101188004, 1136.563917817, 6254.038797196, 4263.110828746, 6, 0, 0.1951709345234, -0.01274074893314, -0, -0, -0, -0, -0, 1.810138531261, 0, 0, 0, 0, 0, 1.810138576029, 1.220139967758, 1.394451000977, 1.448652503264, 1.220912445343, 33.46238779306, 33.37477325971, 33.49320400585, 33.41474702597, 68.2088509957, 4.486014272295, 4.169657034197, 83.07553939482, 1, 119.7882672374, 120, 119.7895942034, 68.15963641155, 65.25969938969, 68.25653344863, 65.34686560193, 68.2088509957, 68.16052641505, 65.26013668732, 84.84629463507, 68.25750375758, 65.34724194494, 2.925480527989, 0, 7.412553456373, 3.123779746405, 7.096715653678, 3.183075651393, 1.028162004923, 0.880776361741, -0.6424367508853, -0.7924679001396, 0.1951709345234, 1.021321092976, 0.8727634797627, 2.362343776404, -0.6502304989524, -0.7992351531337, 5.551115123126e-17, -5.551115123126e-17, -0, -0, -0.003825829763788, 0.3238963148665, 0.3296614321357, 0, 0.3105647407921, 0.318020654399
2.075, -4.984038439225, -2.4600212838, -4.633534032556, -2.473727101308, 20.24516789302, 0.7050022521606, 0, 457.5747212134, 2.830061120863, 412.4584516443, -34.70416851198, 2120.256530174, 649.4203453502, 4902.925398437, 2602.028636636, 2649.084463267, 1054.327967464, 6357.256375737, 4386.338183536, 6, 0, 0.2366314263935, 0.0007223423942287, -0, -0, -0, -0, -0, 2.02164427297, 0, 0, 0, 0, 0, 2.021644273131, 1.396466543718, 1.542619490008, 1.624285805291, 1.359196251615, 33.87150661771, 33.7784634206, 33.9052783326, 33.82539050403, 69.03931524295, 4.552890108744, 4.222044916627, 83.64729900647, 1, 119.7583594548, 120, 119.7600502808, 68.98276112094, 66.08443135218, 69.09434613885, 66.18637119275, 69.03931524295, 68.98385733717, 66.0849974997, 85.67265555972, 69.09551648076, 66.18685877068, 3.423383907567, 0, 7.977345627545, 3.653104551091, 7.647009511949, 3.710442984157, 1.068964184589, 0.8962125829613, -0.6006407961765, -0.7761325615156, 0.2366314263935, 1.061141759976, 0.8873450852888, 2.559096280613, -0.6093575400978, -0.7836510961132, -0, 5.551115123126e-17, -0, -0, -0.004686674369918, 0.3240190924768, 0.3299463168264, 0, 0.3101542210124, 0.3175436959323
2.1, -5.187031263755, -2.743582192752, -4.821685679005, -2.745783071704, 20.76886777811, 0.7289269043189, 0, 485.7142119884, 1.85982616486, 444.1034299366, -33.05634695904, 2110.609465213, 648.0827581929, 5011.87428371, 2841.113075506, 2627.295158624, 984.0684844943, 6447.946942993, 4487.003233656, 6, 0, 0.2825742285609, 0.0169686921634, -0, -0, -0, -0, -0, 2.220727911027, 0, 0, 0, 0, 0, 2.220728008466, 1.567321324774, 1.679857735936, 1.792847935756, 1.488581760816, 34.28119833943, 34.181895072, 34.31749693426, 34.23601487682, 69.86930495825, 4.552957377578, 4.211520802165, 82.67083072136, 1, 119.7270297564, 120, 119.7291003567, 69.80529660126, 66.90876842231, 69.9318584412, 67.02593097454, 69.86930495825, 69.80660594396, 66.90947736147, 86.49834667445, 69.93323317417, 67.02654201261, 3.937450167127, 0, 8.491357903266, 4.198432282638, 8.150389851555, 4.251836343797, 1.114214749149, 0.9152513667411, -0.5542551521359, -0.7560123972701, 0.2825742285609, 1.105444683907, 0.9055938344744, 2.740573749179, -0.563854004569, -0.7642313431974, -5.551115123126e-17, -0, 5.551115123126e-17, -0, -0.005597522186339, 0.3240753706147, 0.3301861367308, 0, 0.3097887723923, 0.3171503831539
2.125, -5.295438450137, -3.019497214166, -4.923391754345, -3.007864827727, 21.09835281409, 0.7480706337893, 0, 509.7427507312, 1.07337657628, 467.5774625298, -31.38778020862, 2103.173387138, 644.8149658115, 5083.496252833, 3048.317659589, 2617.760896611, 927.1506196718, 6522.850481438, 4565.959960641, 6, 0.001870728533057, 0.3330095348441, 0.03528658845778, -0, -0, -0, -0, -0, 2.403360172743, 0, 0, 0, 0, 0, 2.403360628799, 1.731533117522, 1.802968809454, 1.952342462533, 1.607763371439, 34.69141292595, 34.58510041314, 34.72976839769, 34.64657392376, 70.69880558706, 4.449991703624, 4.105030345726, 80.13918973059, 1, 119.6942602596, 120, 119.6966726977, 70.6273575485, 67.73276945211, 70.76893926052, 67.86543457617, 70.69880558706, 70.62887546317, 67.73363136187, 87.32334346174, 70.77051105372, 67.86617889544, 4.462360557611, 0, 8.913017569732, 4.754056215103, 8.568448717315, 4.801085106779, 1.163952655647, 0.938181541715, -0.5032686669754, -0.7318144764871, 0.3330095348441, 1.154273842836, 0.9278176741412, 2.904980143086, -0.5137005147803, -0.7406763254959, -0, -0, 5.551115123126e-17, -5.551115123126e-17, -0.006500901624109, 0.3240841850959, 0.3303768425681, 0, 0.3094812505593, 0.3168380548572
2.15, -5.306359147185, -3.284762103878, -4.934187207886, -3.257392796981, 21.25324125151, 0.7620342379321, 0, 530.1021567974, 0.3448697536847, 485.6647355475, -30.00685421597, 2100.407198922, 641.4461887417, 5122.460085839, 3209.006605059, 2619.359767373, 886.726051587, 6578.054023513, 4624.504414591, 6, 0.01081767632843, 0.387930910176, 0.05468429913974, -0, -0, -0, -0, -0, 2.565750227195, 0, 0, 0, 0, 0, 2.565751396573, 1.885296259855, 1.90902807757, 2.099618049889, 1.7148260607, 35.10202302609, 34.98810654557, 35.14203526128, 35.05702729937, 71.52780913792, 4.242026940239, 3.900519322355, 76.03610507779, 1, 119.6604508266, 120, 119.6632069027, 71.44900695223, 68.55648137972, 71.60550841082, 68.70477905644, 71.52780913792, 71.45071889298, 68.5575017894, 88.14769898552, 71.60726135129, 68.70566329042, 4.993409599586, 0, 9.235637972383, 5.314814152791, 8.894417568136, 5.35279042699, 1.218179462211, 0.9652456332105, -0.4476915662648, -0.7033020230639, 0.387930910176, 1.207651118129, 0.9542767864194, 3.05054626645, -0.4588927500337, -0.7127392305412, -0, -0, -0, -0, -0.007339407609708, 0.3240507631216, 0.3305077801693, 0, 0.3092472659681, 0.3166025325746
2.175, -5.231583251066, -3.536947458131, -4.864835767772, -3.492776998725, 21.25872062189, 0.7724656656838, 0, 548.0866470468, -0.3953576790183, 501.0103817156, -28.65192960518, 2099.127083638, 645.5823017229, 5130.806788514, 3340.910874157, 2627.685534329, 863.4110806485, 6614.177673926, 4656.616502601, 6, 0.03019010386623, 0.4473307206492, 0.07397251130676, -0, -0, -0, -0, -0, 2.705641785251, 0, 0, 0, 0, 0, 2.705644041874, 2.024757583522, 1.996798144607, 2.23216699245, 1.808368983585, 35.51288826029, 35.39093678409, 35.55427042713, 35.46734336376, 72.35631367482, 3.946342821798, 3.613340415778, 70.33249184832, 1, 119.6262209824, 120, 119.6292611858, 72.27027377178, 69.37993956039, 72.44151927892, 69.54387770537, 72.35631367482, 72.27215884276, 69.3811195348, 88.97148883953, 72.44343294426, 69.54490528089, 5.526569933565, 0, 9.472485801092, 5.876194782325, 9.139648536007, 5.902935369806, 1.276882552867, 0.9966527325494, -0.3875395977802, -0.6702770709205, 0.4473307206492, 1.265584486238, 0.9851877709455, 3.175509687726, -0.3994342969625, -0.6802157339238, -0, -5.551115123126e-17, -0, -0, -0.008059533220623, 0.3239927931224, 0.330577460246, 0, 0.3090855226103, 0.3164668741125
2.2, -5.062734052762, -3.774315286792, -4.706241982138, -3.712989328051, 21.13403951733, 0.7772273841131, 0, 565.6111595073, -1.231185655187, 515.4688491861, -27.62943777835, 2093.239773509, 656.2017017626, 5100.786697675, 3427.599855194, 2637.40372496, 856.1359324128, 6630.878152722, 4662.866127572, 6, 0.06327384361979, 0.511197353517, 0.09185575638397, -0, -0, -0, -0, -0, 2.822193843494, 0, 0, 0, 0, 0, 2.82219747324, 2.148779372452, 2.066155293122, 2.349474920708, 1.887120235982, 35.92391392384, 35.7936120345, 35.96645204983, 35.8774974291, 73.18432371723, 3.557130878308, 3.237082239847, 62.99036677351, 1, 119.5925291141, 120, 119.5957807794, 73.09121798078, 70.20317310789, 73.27691109373, 70.38265296102, 73.18432371723, 73.09324787934, 70.20450961059, 89.79484882549, 73.27895861306, 70.38382379858, 6.058221878768, 0, 9.614164035257, 6.434084493333, 9.294149181793, 6.448004872551, 1.340058238023, 1.032586103872, -0.3228341528134, -0.6325772515762, 0.511197353517, 1.32807477374, 1.020734563907, 3.27811454797, -0.3353456191408, -0.6429371390537, -5.551115123126e-17, 5.551115123126e-17, -5.551115123126e-17, -0, -0.008615240081205, 0.3239310039752, 0.3305903947048, 0, 0.3089979454831, 0.316429535139
2.225, -4.798783629639, -3.994316888379, -4.455603364541, -3.916422447591, 20.86849463668, 0.7764194505454, 0, 583.5132013436, -2.347190344175, 530.5061496517, -26.55848885849, 2075.201918369, 676.6739944528, 5018.115077356, 3489.334952115, 2645.618533503, 865.6346994338, 6623.657115401, 4646.762266082, 6, 0.1133439042487, 0.5794986192882, 0.1069796593456, -0, -0, -0, -0, -0, 2.915279241102, 0, 0, 0, 0, 0, 2.915284327179, 2.256301387957, 2.117757450442, 2.451391749668, 1.951158804695, 36.33502597073, 36.196152802, 36.37857318385, 36.28747279026, 74.01185348164, 3.074167513466, 2.769883477161, 53.98750858355, 1, 119.5606295313, 120, 119.564011183, 73.91189631517, 71.02621083402, 74.11164033314, 71.22103725229, 74.01185348164, 73.91403696804, 71.02769719845, 90.61796614594, 74.11379015364, 71.22234837263, 6.584992679007, 0, 9.657127327036, 6.984628221194, 9.352743205541, 6.984903093065, 1.40767719601, 1.0731967865, -0.2536180560571, -0.5900701822684, 0.5794986192882, 1.395097189435, 1.06106441127, 3.356987821643, -0.2666708730267, -0.6007717110733, -0, -0, -0, -0, -0.008972151312629, 0.3238769964122, 0.3305441001987, 0, 0.3090018249138, 0.3164777389008
2.25, -4.450598658478, -4.193824564449, -4.120837294739, -4.10110018259, 20.44231812983, 0.7681156437814, 0, 601.7173302887, -3.89275213457, 546.0907033178, -25.48897637808, 2042.323412392, 708.3032200147, 4866.069618605, 3516.325905376, 2652.613173544, 892.7137061212, 6584.112269674, 4613.028141453, 6, 0.1836660789032, 0.6521650687594, 0.1182149766906, -0, -0, -0, -0, -0, 2.985348477197, 0, 0, 0, 0, 0, 2.985354837222, 2.346048296092, 2.152737792027, 2.537802724716, 1.999824143961, 36.74615101436, 36.59858248507, 36.7906267815, 36.69725672857, 74.83892816074, 2.508826248928, 2.220295982527, 43.51495660604, 1, 119.531927823, 120, 119.5353621231, 74.73236665164, 71.84909109605, 74.94567901482, 72.05896270657, 74.83892816074, 74.73458122957, 71.85071741906, 91.44106178895, 74.94789794959, 72.06040758144, 7.103028562004, 0, 9.608960762442, 7.523473850636, 9.320198106182, 7.510149223125, 1.47966640553, 1.118623820575, -0.1799722714874, -0.5426476285456, 0.6521650687594, 1.46658547636, 1.106309658219, 3.414105586546, -0.1934926106034, -0.553607540346, -0, -0, -0, -0, -0.009114588848632, 0.3238305332627, 0.3304356063729, 0, 0.3091289332784, 0.3165942641508
2.275, -4.037171184957, -4.367722613095, -3.718016620632, -4.263065550423, 19.80175010537, 0.7523138139343, 0, 620.6333534279, -6.10449577041, 561.8903113846, -24.05517443477, 1991.739930311, 752.1118403672, 4629.313535764, 3526.037485792, 2662.541121116, 936.8720884334, 6508.547986894, 4565.407842994, 6, 0.2770636771279, 0.7290713098962, 0.1249521728664, -0, -0, -0, -0, -0, 3.032997185779, 0, 0, 0, 0, 0, 3.033004405014, 2.416682284679, 2.172384113143, 2.608525858476, 2.033286093082, 37.15721552231, 37.00093075276, 37.20259900591, 37.10683714553, 75.66558418221, 1.880033129898, 1.60414667745, 31.89063285636, 1, 119.507767276, 120, 119.5111986976, 75.55270056284, 72.67186551073, 75.77900839001, 72.89635241923, 75.66558418221, 75.55495212168, 72.6736189226, 92.2643617791, 75.78126388907, 72.89792133561, 7.607651277118, 0, 9.483976968679, 8.045402735004, 9.207726662269, 8.019466900814, 1.555895497098, 1.168994779501, -0.1020365887578, -0.4902146938142, 0.7290713098962, 1.542417558687, 1.156589938846, 3.453151144121, -0.1159505712103, -0.5013506593189, 5.551115123126e-17, -0, -0, -0, -0.009050635920312, 0.323776919975, 0.3302666761787, 0, 0.3093934497894, 0.316765329761
2.3, -3.57842770907, -4.508932783771, -3.264927272052, -4.39624121312, 18.87605409067, 0.7274381659526, 0, 638.5148551671, -9.227201708425, 579.3027575516, -22.16260123385, 1920.529349748, 805.6958971802, 4295.206117889, 3513.471855079, 2682.702596111, 996.1460628258, 6400.132963193, 4507.680369864, 6, 0.3931936000247, 0.8100171189533, 0.1272864594891, -0, -0, -0, -0, -0, 3.058797002985, 0, 0, 0, 0, 0, 3.058804558317, 2.467214092373, 2.177747671872, 2.663334420195, 2.051347236232, 37.56813775164, 37.40323827234, 37.61446496653, 37.51619706514, 76.49187053107, 1.20830453241, 0.939450348192, 19.46569932831, 1, 119.4894764702, 120, 119.4928735324, 76.37300515299, 73.49460595917, 76.61160513933, 73.73310399134, 76.49187053107, 76.37525819851, 73.49647052022, 93.08810296613, 76.61386615392, 73.73478348529, 8.092598165185, 0, 9.296476351509, 8.543646086181, 9.027122362713, 8.506832561786, 1.636165221116, 1.224445459528, -0.02003105220509, -0.4326812399268, 0.8100171189533, 1.622401384521, 1.212034072838, 3.477807858237, -0.03426293038224, -0.4439098364767, -0, -0, 5.551115123126e-17, -0, -0.008813192654489, 0.3236895828635, 0.3300444901444, 0, 0.3097839212173, 0.316977031984
2.325, -3.095594281149, -4.609303476563, -2.781872562983, -4.493299045625, 17.59304722294, 0.6937512661377, 0, 655.3902819778, -13.4577542396, 593.740496407, -19.78287803055, 1826.115601079, 868.7963622664, 3866.755448355, 3482.32568359, 2722.759015106, 1068.472299042, 6265.515505906, 4440.659172494, 6, 0.5303248530705, 0.8947127229948, 0.1259483750138, -0, -0, -0, -0, -0, 3.062772133364, 0, 0, 0, 0, 0, 3.062779540313, 2.496566472643, 2.169307844022, 2.701263631449, 2.053782015877, 37.97884205565, 37.80556173608, 38.02616951792, 37.92531120745, 77.31785107067, 0.516535247035, 0.2476590194611, 6.629159901907, 1, 119.4781319121, 120, 119.4814742553, 77.19342608187, 74.31740484903, 77.4434425265, 74.56908498643, 77.31785107067, 77.19564772515, 74.31936110328, 93.9125002728, 77.44568004838, 74.57085758674, 8.5498776673, 0, 9.061387891044, 9.009759476714, 8.791865411791, 8.964365593944, 1.720194741975, 1.285114072057, 0.06572845378313, -0.3699645059706, 0.8947127229948, 1.70626445271, 1.272776370634, 3.491754120234, 0.05126135618137, -0.3812014912622, 5.551115123126e-17, -0, -0, -0, -0.008454330616511, 0.3235330730057, 0.3297766547042, 0, 0.3102760596323, 0.3172264676823
2.35, -2.612029513711, -4.65854129257, -2.292782959549, -4.544385184801, 15.90208394562, 0.6555636689043, 0, 664.8197084591, -18.86033704418, 609.716537386, -17.17110776124, 1705.389684077, 939.6661755372, 3410.818058857, 3433.594294264, 2791.299920664, 1152.588226509, 6117.523047407, 4362.879622847, 6, 0.6867334447484, 0.9827855054047, 0.1220036568975, -0, -0, -0, -0, -0, 3.044582629036, 0, 0, 0, 0, 0, 3.044589537923, 2.503558737682, 2.146961535499, 2.720553073076, 2.040151289136, 38.38924612322, 38.20797811991, 38.43768475097, 38.33414564728, 78.14360384654, -0.1659518298417, -0.4419241118056, -6.191621030399, 1, 119.4745284382, 120, 119.4777763852, 78.01413785894, 75.14037085932, 78.27449445837, 75.4041302611, 78.14360384654, 78.01629986445, 75.14239534975, 94.7377394556, 78.2766830775, 75.40597418181, 8.969817210281, 0, 8.798379430034, 9.433750429343, 8.521602873335, 9.382406222224, 1.807627501432, 1.351143822956, 0.1548361994508, -0.3019882090358, 0.9827855054047, 1.793659182244, 1.338959414674, 3.498674629739, 0.1402294824979, -0.3131476965389, -0, -5.551115123126e-17, -0, -0, -0.008032294978958, 0.3232758435498, 0.3294678565692, 0, 0.3108227018612, 0.3175192032884
2.375, -2.150496048387, -4.646769063163, -1.822277421351, -4.539680979616, 13.75240614859, 0.6072149117707, 0, 671.1205490023, -25.54042600505, 622.6655552649, -14.15656381199, 1556.113863723, 1016.773818592, 2849.380705164, 3364.918584035, 2890.677024619, 1247.848019314, 5969.773361654, 4273.131069854, 6, 0.8607077496621, 1.073812981923, 0.1164714981258, -0, -0, -0, -0, -0, 3.004317853618, 0, 0, 0, 0, 0, 3.004324066727, 2.487979154915, 2.110732052447, 2.719619018175, 2.01033256377, 38.79934373872, 38.6105862111, 38.84892842789, 38.74266139992, 78.96921695789, -0.8106447614115, -1.099461736504, -18.55544056532, 1, 119.4794744113, 120, 119.4825576737, 78.83533929083, 75.96361827229, 79.10473209666, 76.23805235793, 78.96921695789, 78.83741928562, 75.96568393882, 95.56401663479, 79.10685078284, 76.2399418998, 9.341765589825, 0, 8.525325637827, 9.804892062335, 8.235541354865, 9.750307074894, 1.898067184046, 1.422678036954, 0.246823435907, -0.2286850530665, 1.073812981923, 1.884191571775, 1.410725188112, 3.502096581711, 0.2321850999634, -0.2396811859266, -0, 5.551115123126e-17, -0, -5.551115123126e-17, -0.00759723886405, 0.3229092144754, 0.3291203949975, 0, 0.3113736264572, 0.3178597233692
2.4, -1.733204199574, -4.562756184817, -1.395377930411, -4.467874221719, 11.10483960826, 0.5550406546166, 0, 657.7300381518, -33.50601615744, 635.9706550904, -10.89695266527, 1385.816094591, 1101.196562729, 2269.826272732, 3272.38174021, 3022.2702569, 1357.322319242, 5821.350277287, 4168.040897086, 6, 1.050549015701, 1.167286374104, 0.1100663518618, -0, -0, -0, -0, -0, 2.941263836143, 0, 0, 0, 0, 0, 2.941269268024, 2.449021212389, 2.059861636341, 2.695528708549, 1.963481480618, 39.20915691148, 39.01350848796, 39.25984078265, 39.15081312595, 79.79479366507, -1.387370119535, -1.692268177142, -30.10185227439, 1, 119.4931145975, 120, 119.4959316379, 79.65725996523, 76.78727534843, 79.93412131247, 77.07063488885, 79.79479366507, 79.65924119241, 76.7893509822, 96.39145083699, 79.93615359891, 77.07254001269, 9.653583918577, 0, 8.26028430129, 10.11107723046, 7.954268328467, 10.05589166725, 1.991039046754, 1.499851624435, 0.3411368566341, -0.1500071545558, 1.167286374104, 1.977392010759, 1.48821211746, 3.503655907258, 0.3265921619421, -0.1607503556691, -5.551115123126e-17, -0, 5.551115123126e-17, -0, -0.007182607424031, 0.3224281088441, 0.3287228127583, 0, 0.3119330225376, 0.3182606377666
2.425, -1.356404716304, -4.396078474601, -1.011110923584, -4.31845605685, 8.000552006884, 0.5034738044415, 0, 644.6294556648, -42.21521111504, 652.2637329051, -8.056594344773, 1230.181643292, 1186.022623038, 1709.018028806, 3155.847060147, 3182.261710704, 1474.689179797, 5668.480297379, 4048.406944991, 6, 1.254368197705, 1.262681309219, 0.1030381106485, -0, -0, -0, -0, -0, 2.8556271381, 0, 0, 0, 0, 0, 2.855631759594, 2.387543418355, 1.99485450818, 2.647280294666, 1.89975005066, 39.61892228895, 39.41688986594, 39.67034745863, 39.55855218319, 80.62043530732, -1.886340087276, -2.207909830884, -40.54601022432, 1, 119.5157950166, 120, 119.5182121497, 80.48015628857, 77.61145938079, 80.76260438349, 77.9016554091, 80.62043530732, 80.48202412493, 77.61351182669, 97.22018699479, 80.76453499192, 77.90354329354, 9.893238160819, 0, 8.001018715532, 10.34002236292, 7.678210856198, 10.2871071803, 2.086065046865, 1.582781272639, 0.4372072483089, -0.06592986320314, 1.262681309219, 2.072776414952, 1.571532064864, 3.503814523647, 0.422887147998, -0.07633152459116, -0, -0, -0, -0, -0.006800820905176, 0.3218462550705, 0.3282983449209, 0, 0.3125150805458, 0.3187187272179
